 朱德的品德 马克思主义简明读本 党政读物 ,,14.8,0,0
 习近平谈治国理政 第二卷 （中文繁体版精装） ,中共十八大以来，以*同志为核心的中共中央，团结带领全党全国各族人民，紧紧围绕实现 两个一百年 奋斗目标和中华民族伟大复兴的中国梦，坚持和发展中国特色社会主义，统筹推进 五位一体 总体布局、协调推进 四个全面 战略布局，迎难而上，开拓进取，取得了改革开放和社会主义现代化建设的历史性成就，解决了许多长期想解决而没有解决的难题，办成了许多过去想办而没有办成的大事，推动中国共产党和国家事业取得了历史性成就、发生了历史性变革，中国特色社会主义进入新时代。 在治国理政新的实践中，以*为主要代表的中国共产党人，顺应时代发展，从理论和实践结合上系统回答了新时代坚持和发展什么样的中国特色社会主义、怎样坚持和发展中国特色社会主义这个重大时代课题，创立了*新时代中国特色社会主义思想，为决胜全面建成小,70.8,0,0
 习近平谈治国理政 第二卷 （葡文精装） ,,70.8,0,0
 习近平谈治国理政 第一卷+习近平的七年知青岁月（套装2册） ,,114.6,0,0
 习近平谈治国理政 第二卷 （法文版精装） ,中共十八大以来，以*同志为核心的中共中央，团结带领全党全国各族人民，紧紧围绕实现 两个一百年 奋斗目标和中华民族伟大复兴的中国梦，坚持和发展中国特色社会主义，统筹推进 五位一体 总体布局、协调推进 四个全面 战略布局，迎难而上，开拓进取，取得了改革开放和社会主义现代化建设的历史性成就，解决了许多长期想解决而没有解决的难题，办成了许多过去想办而没有办成的大事，推动中国共产党和国家事业取得了历史性成就、发生了历史性变革，中国特色社会主义进入新时代。 在治国理政新的实践中，以*为主要代表的中国共产党人，顺应时代发展，从理论和实践结合上系统回答了新时代坚持和发展什么样的中国特色社会主义、怎样坚持和发展中国特色社会主义这个重大时代课题，创立了*新时代中国特色社会主义思想，为决胜全面建成小,70.8,0,0
 习近平谈治国理政 第一卷 （葡文精装） ,,70.8,0,0
 【全套共12册】习近平新时代中国特色社会主义思想学习丛书 12个方面阐释新时代中国特色社会主义思想建设系列丛书 党政党建 正版直供 优质图书,,450.0,0,0
 习近平新时代中国特色社会主义思想学习纲要 16开大字本 全面阐述新时代社会主义思想 广大群众党员干部深入学习中国特色社会 正版直供 优质图书,,20.8,0,0
 【现货速发】习近平关于统筹疫情防控和经济社会发展重要论述选编（32开普及本） 党政读物党建书籍9787507347753 正版直供 优质图书,,22.5,0,0
 【现货速发】习近平关于社会主义文化建设论述摘编（小字本）党政读物党建书籍9787507346008 中央文献出版社 正版直供 优质图书,,21.17,0,0
 在深度贫困地区脱贫攻坚座谈会上的讲话 ,,1.6,0,0
 习近平关于“不忘初心、牢记使命”论述摘编 小字本32开 重要论述选编 党建读物出版社 ,,9.8,0,0
 习近平的七年知青岁月 平装版 中共中央党校出版社 ,,55.5,0,0
 【全9册组合】习近平在浙江(上下册)+习近平在福建(上下册)+习近平在福州+习近平在宁德+习近平在厦门+习近平在正定+习 正版直供 优质图书,,445.0,100,5
 习近平关于防范风险挑战、应对突发事件论述摘编（普及本）新时代领导干部党政读物党建书籍 中央文献出版社9787507347 正版直供 优质图书,,28.8,0,0
 在全国脱贫攻坚总结表彰大会上的讲话 ,,1.8,0,0
 习近平外交思想学习纲要 32开 人民出版社 ,,11.0,0,0
 习近平关于网络强国论述摘编(普及本) 2021网络信息安全知识百问党建读物书籍 中央文献出版社9787507347555 ,,18.0,0,0
 在第十三届全国人民代表大会第一次会议上的讲话 团购电话010-57993149/57993483,,1.4,0,0
 在深圳经济特区建立40周年庆祝大会上的讲话 ,,1.5,0,0
 习近平总书记系列重要讲话读本(2016年版) 学习出版社 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,……,11.2,0,0
 为实现民族伟大复兴 推进祖国和平统一而共同奋斗——在《告台湾同胞书》发表40周年纪念会上的讲话 （团购更优惠 电话：01 ,,1.5,0,0
 习近平经济思想研究文集(2021) 践行经济思想调研文集(2021)经济思想的生动实践述评共3册 郑庆东编 党员干部学习 ,,157.9,0,3
 【全3册组合】习近平法治思想学习纲要+习近平新时代中国特色社会主义思想学习纲要+习近平外交思想学习纲 党建读物党政图书籍 官方正版 正规发票 量大从优 小字本普及本,,31.5,0,6
 习近平重要讲话单行本（2021年合订本） 人民出版社9787010245409 ,,15.0,0,2
 习近平七年知青岁月+习近平用典（第二辑）优惠套装 ,,92.8,0,0
 习近平的七年知青岁月+习近平谈治国理政 第一卷+第二卷（套装3册） ,,178.0,0,0
 习近平谈治国理政 第二卷+习近平的七年知青岁月（套装2册） ,,114.6,0,0
 习近平谈治国理政 第二卷+习近平的七年知青岁月（套装2册） ,,114.6,0,0
 习近平谈治国理政（第一卷+第二卷）中文版平装（套装2册） ,,128.0,0,0
 习近平谈治国理政 第一卷+习近平讲故事（套装2册） ,,95.0,0,0
 习近平法治思想学习纲要(16开大字本)人民出版社 学习出版社 新时代法制党建读物党政图书籍 ,,18.5,0,2
 【全套11册装】习近平谈治国理政（全三卷）+习近平用典第一辑+习近平用典第二辑+习近平讲故事+习近平的七年知青岁月+之江 正版直供 优质图书,,495.0,10,6
 习近平讲故事 人民出版社 ,,35.8,0,0
