 习近平在浙江上下全两册平装中共中央党校出版社中央党校采访实录编辑室著之江新语正版书籍党建读物党政书籍9787503572 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,,95.3,100,71
 习近平新时代中国特色社会主义思想学习问答（普及本） 2021论中国共产党历史简史中共党史纲要三十讲知识党史书籍 ,,26.1,0,0
 在庆祝澳门回归祖国二十周年大会暨澳门特别行政区第五届政府就职典礼上的讲话 ,,1.5,0,0
 习近平在上海+在浙江（上下）平装版 全3册 现货 2022年新书重点推荐读物中央党校采访实录编辑室 著 中共中央党校出版 ,,169.8,0,2
 习近平谈治国理政（第二卷）英文版 平装 外文出版社 ,,60.0,0,0
 【全2册组合】习近平新时代中国特色社会主义思想三十讲（小字本）+习近平总书记系列重要讲话读本(大字本） 党建读物党政书籍 正版直供 优质图书,,50.0,0,0
 在庆祝中国共产主义青年团成立100周年大会上的讲话（2022年5月10日）32开单行本 人民出版社 9787010247 ,,1.5,0,0
 习近平关于青少年和共青团工作论述摘编（大字本） 正规机打增值税普通发票/全新正版未拆封/满1000元送16GU盘！！,,18.0,0,0
 践行习近平经济思想调研文集2021 经济日报出版社9787519610357 ,,58.0,0,2
 在企业家座谈会上的讲话 ,,1.5,0,0
 在第三届中国国际进口博览会开幕式上的主旨演讲 ,,1.5,0,0
 习近平关于坚持和完善党和国家监督体系论述摘编 普及本 中央文献出版社 党风廉政建设文献思想学习纲要新时代党政读物党建书籍 ,,32.0,100,1
 习近平关于全面从严治党论述摘编 2021年新版 普及本 9787507348279 中央文献出版社 ,2021新版*关于全面从严治党论述摘编小字本,46.0,0,0
 少年中国说：我读《习近平谈治国理政》（平装） 少年强则国强，看今日中国少年如何胸怀天下，审视自我，立志创造出少年中国。,,21.8,0,0
 【现货速发】习近平关于协调推进“四个全面”战略布局论述摘编（标准版小字本）9787507344028 中央文献出版社 正版直供 优质图书,,12.0,0,0
 【现货速发】习近平关于严明党的纪律和规矩论述摘编（小字本）党建读物党政书籍 中央文献出版社9787507344509 正版直供 优质图书,,10.0,0,0
 习近平关于党风廉政建设和反腐败斗争论述摘编 大字本 正规机打增值税普通发票/全新正版未拆封/满1000元送16GU盘！！,,19.0,0,0
 在深入推动长江经济带发展座谈会上的讲话 ,,1.9,0,0
 习近平在宁德+习近平在厦门2册 中央党校采访实录编辑室 著 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,《在宁德》 ……,71.0,0,0
 习近平在福建 上下全2册 精装版 中共中央党校出版社 ,,141.0,0,0
 习近平新时代中国特色社会主义思想基本问题 平装版 人民出版社 中共中央党校出版社 ,,47.6,0,0
 习近平关于协调推进四个全面战略布局论述摘编 大字本 定价24.6元 中央文献出版社9787507344011 ,,18.5,0,0
 习近平外交思想学习纲要 普及版小字本 2021谈治国理政党建读物党政图书籍 ,,13.5,0,0
 习近平谈治国理政第二卷（中文版平装)9787119111612正版现货 全新正版，闪电发货,,60.0,0,0
 论把握新发展阶段、贯彻新发展理念、构建新发展格局（大字本）中央文献出版社9787507348378 预售 量大从优，团购电话17778022787,,57.4,0,0
 习近平法治思想学习纲要 大字本 现货发售 人民出版社 学习出版社 新时代法制党建读物党政图书籍 ,,17.8,0,1
 习近平的七年知青岁月 党员理想信念教育学习读本 ,,63.5,0,0
 论坚持人与自然和谐共生 大字本 中央文献出版社 9787507348804 ,,41.0,100,28
 《习近平关于全面依法治国论述摘编》（小字本中文版）中共中央文献研究室 编 现货 现货 百分百正版 售后无忧 提供发票,,10.5,0,25
 在中央政协工作会议暨庆祝中国人民政治协商会议成立70周年大会上的讲话 ,,1.5,0,0
 习近平用典2册 党政学习资料读物 习近 平总书记系列重要讲话读本 考研申论用书写论文时事热点书籍 治国理政系列重要讲话用 ,,78.9,0,0
 习近平谈治国理政第2卷 外文出版社 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,……,63.9,0,0
 习近平总书记在庆祝中国共产党成立100周年大会上重要讲话精神述评 新华出版社 预售 ,,33.0,0,6
 习近平关于科技创新论述摘编 大字本 中共中央文献研究室 中央文献出版社 正规机打增值税普通发票/全新正版未拆封/满1000元送16GU盘！！,,17.0,0,0
 习近平谈治国理政：第一卷+第二卷+第三卷 平装 ,适读人群 ：成人 习近平谈治国理政第三卷+第二卷+第一卷（中文平装）【全3卷合售】 基本信息 书名：习近平谈治国理政 第一卷 ISBN：9787119113920 出版社：外文出版社 出版时间：2018-01 版次：第2版 定价：80.00元 开本：16开 装订：平装 书名：习近平谈治国理政 第二卷 ISBN：9787119111612 出版社：外文出版社 出版时间：2017-02 定价：80.00元 开本：16开 装订：平装 书名：习近平谈治国理政 第三卷 ISBN：9787119124094 出版社：外文出版社 出版时间：2020-07 定价：80.00元 开本：16开 装订：平装,156.0,0,0
 习近平在浙江+习近平在福建习近平在福州习近平在宁德习近平在厦门习近平的七年知青岁月习近平在正定 ,,526.1,0,0
 【现货速发】习近平新时代中国特色社会主义思想学习问答 32开小字本 学习出版社 人民出版社 正版直供 优质图书,,23.0,0,0
 习近平新闻思想讲义 新闻舆论 马克思主义新闻观的新发展 马克思主义哲学党政读物党建书籍 人民出版社 学习出版社 ,,28.5,0,0
 习近平关于社会主义政治建设论述摘编 大字本 ,,32.21,0,0
 习近平调研指导过的贫困村脱贫纪实 人民出版社 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,,16.5,0,0
 习近平重要讲话单行本（2020年合订本） 人民出版社 ,,15.0,0,0
 【全17套册论述摘编系列】习近平论述摘编系列 关于全面从严治党论述摘编等 小字本 总书记讲话思想摘编 新时代党政读物党建 正版直供 优质图书,,321.0,0,0
 现货速发 习近平新时代中国特色社会主义思想学习问答 32开小字本 人民出版社 学习出版社 ,,20.0,0,0
 正版2022新书 在庆祝中国共产主义青年团成立100周年大会的讲话（2022年5月10日）32开单行本 共青团党政读物书 ,,1.6,0,0
